athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath,careerStart,careerEnd
Andreas Biermann,association football,1980-09-13T00:00:00Z,2014-07-18T00:00:00Z,1999-01-01T00:00:00Z,2014-01-01T00:00:00Z
Andreas Brehme,association football,1960-11-09T00:00:00Z,2024-02-20T00:00:00Z,1980-01-01T00:00:00Z,2024-01-01T00:00:00Z
Andrei Rădulescu,association football,1925-02-09T00:00:00Z,1992-01-01T00:00:00Z,1942-01-01T00:00:00Z,1975-01-01T00:00:00Z
Andrew Wylie,association football,http://www.wikidata.org/.well-known/genid/88ff427ba1574a172f44224cfb2db05b,http://www.wikidata.org/.well-known/genid/c93d3b58d7f63e508da36b14aac6baa6,1926-01-01T00:00:00Z,1931-01-01T00:00:00Z
Andries Maseko,association football,1955-12-25T00:00:00Z,2013-10-26T00:00:00Z,1970-01-01T00:00:00Z,1985-01-01T00:00:00Z
Andrija Delibašić,association football,1981-04-24T00:00:00Z,2025-03-19T00:00:00Z,1999-01-01T00:00:00Z,2015-01-01T00:00:00Z
Andriy Bal,association football,1958-02-16T00:00:00Z,2014-08-09T00:00:00Z,1976-01-01T00:00:00Z,1993-01-01T00:00:00Z
Andriy Husin,association football,1972-12-11T00:00:00Z,2014-09-17T00:00:00Z,1991-01-01T00:00:00Z,2009-01-01T00:00:00Z
Andrzej Czyżniewski,association football,1953-09-28T00:00:00Z,2013-07-12T00:00:00Z,1976-01-01T00:00:00Z,1987-01-01T00:00:00Z
Andrzej Fischer,association football,1952-01-15T00:00:00Z,2018-11-22T00:00:00Z,1968-01-01T00:00:00Z,1985-01-01T00:00:00Z
André Piters,association football,1931-01-18T00:00:00Z,2014-10-23T00:00:00Z,1951-01-01T00:00:00Z,1966-01-01T00:00:00Z
Andrés Bedoya,association football,1928-11-10T00:00:00Z,1961-02-08T00:00:00Z,1948-01-01T00:00:00Z,1958-01-01T00:00:00Z
Andrés Da Silva,association football,1921-03-21T00:00:00Z,1994-03-21T00:00:00Z,1941-01-01T00:00:00Z,1955-01-01T00:00:00Z
Andrés Escobar,association football,1967-03-13T00:00:00Z,1994-07-02T00:00:00Z,1986-08-31T00:00:00Z,1994-01-01T00:00:00Z
Andrés Mack,association football,1876-01-01T00:00:00Z,1936-10-06T00:00:00Z,1898-01-01T00:00:00Z,1911-01-01T00:00:00Z
Andrés Mazali,association football,1902-07-22T00:00:00Z,1975-10-30T00:00:00Z,1919-01-01T00:00:00Z,1930-01-01T00:00:00Z
Andrés Prieto,association football,1928-12-19T00:00:00Z,2022-09-25T00:00:00Z,1947-01-01T00:00:00Z,1957-01-01T00:00:00Z
Andy Davidson,association football,1932-07-13T00:00:00Z,2014-04-05T00:00:00Z,1952-01-01T00:00:00Z,1968-01-01T00:00:00Z
Ange Dellasantina,association football,1933-11-04T00:00:00Z,2014-07-26T00:00:00Z,1954-01-01T00:00:00Z,1968-01-01T00:00:00Z
Angel Franco Martínez,association football,1938-10-31T00:00:00Z,2024-02-03T00:00:00Z,1966-01-01T00:00:00Z,1986-01-01T00:00:00Z
Angelo Anquilletti,association football,1943-04-25T00:00:00Z,2015-01-09T00:00:00Z,1961-01-01T00:00:00Z,1979-01-01T00:00:00Z
Angelo Binaschi,association football,1889-01-15T00:00:00Z,1973-03-15T00:00:00Z,1907-01-01T00:00:00Z,1921-01-01T00:00:00Z
Angelo Martino Colombo,association football,1935-05-16T00:00:00Z,2014-03-13T00:00:00Z,1954-01-01T00:00:00Z,1975-01-01T00:00:00Z
Angelo Schiavio,association football,1905-10-15T00:00:00Z,1990-09-17T00:00:00Z,1922-01-01T00:00:00Z,1939-01-01T00:00:00Z
Anselmo Aramberri,association football,1921-10-24T00:00:00Z,2000-10-08T00:00:00Z,1946-01-01T00:00:00Z,1951-01-01T00:00:00Z
Antanas Vilimavičius,association football,http://www.wikidata.org/.well-known/genid/3fe43e6a182fb13cd3038906bb03dc7f,http://www.wikidata.org/.well-known/genid/28931e1b5f6e3e5d8ec56d88d417c30a,1931-01-01T00:00:00Z,1938-01-01T00:00:00Z
Anthony Vargas,association football,1993-03-31T00:00:00Z,2022-10-24T00:00:00Z,2013-05-05T00:00:00Z,2016-07-22T00:00:00Z
Anton Pronk,association football,1941-05-21T00:00:00Z,2016-08-26T00:00:00Z,1960-01-01T00:00:00Z,1974-01-01T00:00:00Z
Antoni Gałecki,association football,1906-06-04T00:00:00Z,1958-12-14T00:00:00Z,1922-01-01T00:00:00Z,1939-01-01T00:00:00Z
Antoni Gałecki,ice hockey,1906-06-04T00:00:00Z,1958-12-14T00:00:00Z,1922-01-01T00:00:00Z,1939-01-01T00:00:00Z
Antoni Palau i Vila,association football,1963-09-04T00:00:00Z,2017-06-27T00:00:00Z,1987-01-01T00:00:00Z,1996-01-01T00:00:00Z
Antoni Ramallets,association football,1924-07-01T00:00:00Z,2013-07-30T00:00:00Z,1941-01-01T00:00:00Z,1962-01-01T00:00:00Z
Antoni Torres,association football,1943-07-29T00:00:00Z,2003-02-24T00:00:00Z,1963-01-01T00:00:00Z,1976-01-01T00:00:00Z
Antoniet,association football,1934-08-29T00:00:00Z,2015-12-23T00:00:00Z,1956-01-01T00:00:00Z,1968-01-01T00:00:00Z
Antonio Aldonza,association football,1926-01-21T00:00:00Z,2014-04-11T00:00:00Z,1944-01-01T00:00:00Z,1957-01-01T00:00:00Z
Antonio Alsúa Alonso,association football,1919-10-25T00:00:00Z,1998-03-04T00:00:00Z,1939-01-01T00:00:00Z,1953-01-01T00:00:00Z
Antonio Alsúa Alonso,association football,1919-10-25T00:00:00Z,1998-04-03T00:00:00Z,1939-01-01T00:00:00Z,1953-01-01T00:00:00Z
Antonio Ameal Pereyra,association football,1893-06-17T00:00:00Z,1999-01-01T00:00:00Z,1909-01-01T00:00:00Z,1922-01-01T00:00:00Z
Antonio Ansola,association football,1931-01-17T00:00:00Z,2013-12-02T00:00:00Z,1953-01-01T00:00:00Z,1962-01-01T00:00:00Z
Antonio Argilés,association football,1931-12-31T00:00:00Z,1990-08-21T00:00:00Z,1950-01-01T00:00:00Z,1962-01-01T00:00:00Z
Antonio Arrillaga,association football,1900-03-11T00:00:00Z,1963-06-15T00:00:00Z,1917-01-01T00:00:00Z,1930-01-01T00:00:00Z
Antonio Battaglia,association football,1918-09-19T00:00:00Z,2011-10-29T00:00:00Z,1939-01-01T00:00:00Z,1952-01-01T00:00:00Z
Antonio Bernasconi,association football,1901-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/16f97e9ec7e26e17f2d5391f13a234f0,1947-01-01T00:00:00Z,1959-01-01T00:00:00Z
Antonio Betancort,association football,1937-03-13T00:00:00Z,2015-03-15T00:00:00Z,1956-01-01T00:00:00Z,1973-01-01T00:00:00Z
Antonio Burguete,association football,1948-05-11T00:00:00Z,2014-06-24T00:00:00Z,1966-01-01T00:00:00Z,1978-01-01T00:00:00Z
Antonio Ceccarini,association football,1949-10-18T00:00:00Z,2015-08-29T00:00:00Z,1968-01-01T00:00:00Z,1986-01-01T00:00:00Z
Antonio Cerrotta,association football,1901-07-14T00:00:00Z,1979-07-27T00:00:00Z,1920-08-15T00:00:00Z,1931-01-01T00:00:00Z
Antonio Cuervo Fernández,association football,1932-05-10T00:00:00Z,2017-10-14T00:00:00Z,1952-01-01T00:00:00Z,1967-01-01T00:00:00Z
Antonio De Miguel,association football,1899-06-25T00:00:00Z,2000-01-01T00:00:00Z,1914-01-01T00:00:00Z,1930-01-01T00:00:00Z
Antonio Díaz Gil,association football,1934-05-10T00:00:00Z,2014-04-05T00:00:00Z,1953-01-01T00:00:00Z,1961-01-01T00:00:00Z
Antonio Díaz Jurado,association football,1969-08-04T00:00:00Z,2013-04-27T00:00:00Z,1989-01-01T00:00:00Z,2005-01-01T00:00:00Z
Antonio Díez Mateo,association football,1953-01-12T00:00:00Z,2025-05-29T00:00:00Z,1975-01-01T00:00:00Z,1982-01-01T00:00:00Z
Antonio Ferrara,association football,1912-04-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/80987e75d47edbaf20b0b4eacbbc1839,1930-01-01T00:00:00Z,1944-01-01T00:00:00Z
Antonio Franco Florensa,association football,1911-10-25T00:00:00Z,1996-06-30T00:00:00Z,1932-01-01T00:00:00Z,1945-01-01T00:00:00Z
Antonio Fàbregas Casals,association football,1921-04-29T00:00:00Z,1999-11-09T00:00:00Z,1940-01-01T00:00:00Z,1950-01-01T00:00:00Z
Antonio García Barreda,association football,1933-02-01T00:00:00Z,2017-08-18T00:00:00Z,1951-01-01T00:00:00Z,1963-01-01T00:00:00Z
Antonio García García,association football,1908-04-05T00:00:00Z,1931-01-05T00:00:00Z,1928-01-01T00:00:00Z,1931-01-01T00:00:00Z
Antonio García Vázquez,association football,1926-09-28T00:00:00Z,2021-07-28T00:00:00Z,1946-01-01T00:00:00Z,1954-01-01T00:00:00Z
Antonio Gausí,association football,1927-12-10T00:00:00Z,2021-05-06T00:00:00Z,1946-01-01T00:00:00Z,1963-01-01T00:00:00Z
Antonio Gento,association football,1940-10-25T00:00:00Z,2020-12-25T00:00:00Z,1959-01-01T00:00:00Z,1973-01-01T00:00:00Z
Antonio Girardo,association football,1937-01-24T00:00:00Z,2023-04-18T00:00:00Z,1955-01-01T00:00:00Z,1969-01-01T00:00:00Z
Antonio Inoki,mixed martial arts,1943-02-20T00:00:00Z,2022-10-01T00:00:00Z,1960-09-30T00:00:00Z,1998-04-04T00:00:00Z
Antonio Jasso,association football,1935-03-11T00:00:00Z,2013-06-26T00:00:00Z,1954-01-01T00:00:00Z,1966-01-01T00:00:00Z
Antonio Juliano,association football,1942-12-26T00:00:00Z,2023-12-13T00:00:00Z,1963-01-01T00:00:00Z,2023-01-01T00:00:00Z
Antonio Macías,association football,http://www.wikidata.org/.well-known/genid/e7657bb1f475daeb300eaedc3db4d564,2000-01-01T00:00:00Z,1920-01-01T00:00:00Z,1928-01-01T00:00:00Z
Antonio Maquilón,association football,1902-11-29T00:00:00Z,1984-04-20T00:00:00Z,1920-01-01T00:00:00Z,1935-01-01T00:00:00Z
Antonio Mota,association football,1939-01-26T00:00:00Z,1986-09-13T00:00:00Z,1959-01-01T00:00:00Z,1971-01-01T00:00:00Z
Antonio Munguía,association football,1942-06-27T00:00:00Z,2018-01-08T00:00:00Z,1962-01-01T00:00:00Z,1972-01-01T00:00:00Z
Antonio Neyra,association football,1884-03-16T00:00:00Z,1999-01-01T00:00:00Z,1899-01-01T00:00:00Z,1911-01-01T00:00:00Z
Antonio Puerta,association football,1984-11-25T00:00:00Z,2007-08-28T00:00:00Z,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z
Antonio Puerta,association football,1984-11-26T00:00:00Z,2007-08-28T00:00:00Z,2004-01-01T00:00:00Z,2007-01-01T00:00:00Z
Antonio Pérez Balada,association football,1919-10-15T00:00:00Z,2016-03-07T00:00:00Z,1939-01-01T00:00:00Z,1953-01-01T00:00:00Z
Antonio Rada,association football,1937-06-13T00:00:00Z,2014-06-01T00:00:00Z,1957-01-01T00:00:00Z,1970-01-01T00:00:00Z
Antonio Roma,association football,1932-07-13T00:00:00Z,2013-02-20T00:00:00Z,1955-01-01T00:00:00Z,1972-01-01T00:00:00Z
Antonio Sacco,association football,2000-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/c6fa13b1bcf86a6a0ada4a8d4d9a8937,1943-01-01T00:00:00Z,1961-01-01T00:00:00Z
Antonio Santolaria,association football,1912-02-21T00:00:00Z,1982-09-07T00:00:00Z,1941-01-01T00:00:00Z,1947-01-01T00:00:00Z
Antonio Sastre,association football,1911-04-27T00:00:00Z,1987-11-23T00:00:00Z,1931-01-01T00:00:00Z,1947-01-01T00:00:00Z
Antonio Simonsini,association football,1801-01-01T00:00:00Z,1931-01-01T00:00:00Z,1918-01-01T00:00:00Z,1931-01-01T00:00:00Z
Antonio Sánchez Valdés,association football,1914-07-02T00:00:00Z,2005-10-30T00:00:00Z,1935-01-01T00:00:00Z,1951-01-01T00:00:00Z
Antonio Vidal Caturla,association football,1923-03-25T00:00:00Z,1999-04-19T00:00:00Z,1942-01-01T00:00:00Z,1949-01-01T00:00:00Z
Antonio Villar Chao,association football,1921-03-26T00:00:00Z,2000-05-23T00:00:00Z,1941-01-01T00:00:00Z,1953-01-01T00:00:00Z
Antonio Villegas,association football,http://www.wikidata.org/.well-known/genid/2f435319726046475384133c9b97770f,1999-01-01T00:00:00Z,1932-01-01T00:00:00Z,1946-01-01T00:00:00Z
Antonio Vojak,association football,1904-11-19T00:00:00Z,1975-05-09T00:00:00Z,1924-01-01T00:00:00Z,1940-01-01T00:00:00Z
Antonio Vázquez,association football,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z,1905-01-01T00:00:00Z,1909-01-01T00:00:00Z
Antonín Puč,association football,1907-05-16T00:00:00Z,1988-04-18T00:00:00Z,1925-01-01T00:00:00Z,1941-01-01T00:00:00Z
Antonín Vodička,association football,1907-03-01T00:00:00Z,1975-08-09T00:00:00Z,1925-01-01T00:00:00Z,1939-01-01T00:00:00Z
Antón Lasheras,association football,1935-07-10T00:00:00Z,2021-04-06T00:00:00Z,1958-01-01T00:00:00Z,1969-01-01T00:00:00Z
Antônio Dias dos Santos,association football,1948-06-07T00:00:00Z,1999-12-08T00:00:00Z,1968-01-01T00:00:00Z,1982-01-01T00:00:00Z
Anzor Kiknadze,judo,1934-03-26T00:00:00Z,1977-11-17T00:00:00Z,1952-01-01T00:00:00Z,1966-01-01T00:00:00Z
Aníbal Cabanzón Martínez,association football,1915-09-05T00:00:00Z,1987-05-13T00:00:00Z,1939-01-01T00:00:00Z,1943-01-01T00:00:00Z
Aníbal Varela,association football,1912-12-31T00:00:00Z,1983-06-23T00:00:00Z,1932-01-01T00:00:00Z,1953-01-01T00:00:00Z
Apraham Yeladian,association football,1958-01-21T00:00:00Z,2021-04-18T00:00:00Z,1975-01-01T00:00:00Z,1990-01-01T00:00:00Z
Arcadio López,association football,1910-09-15T00:00:00Z,2000-01-01T00:00:00Z,1928-01-01T00:00:00Z,1942-01-01T00:00:00Z
Archie Stark,association football,1897-12-21T00:00:00Z,1985-05-27T00:00:00Z,1912-01-01T00:00:00Z,1934-01-01T00:00:00Z
Arie Vermeer,association football,1922-07-17T00:00:00Z,2013-12-16T00:00:00Z,1942-01-01T00:00:00Z,1956-01-01T00:00:00Z
Ariel Orellano,association football,1965-12-07T00:00:00Z,2023-04-13T00:00:00Z,1986-01-01T00:00:00Z,1998-01-01T00:00:00Z
Arif Niftullayev,wrestling,1953-03-05T00:00:00Z,2000-01-01T00:00:00Z,1967-01-01T00:00:00Z,1982-01-01T00:00:00Z
Aristóbulo Deambrossi,association football,1917-06-19T00:00:00Z,1995-09-12T00:00:00Z,1935-01-01T00:00:00Z,1951-01-01T00:00:00Z
Arkadi Panov,association football,1940-09-23T00:00:00Z,2015-09-08T00:00:00Z,1960-01-01T00:00:00Z,1970-01-01T00:00:00Z
Armando Contreras Reyes,association football,1919-06-15T00:00:00Z,1991-08-03T00:00:00Z,1939-01-01T00:00:00Z,1947-01-01T00:00:00Z
Armando Farro,association football,1922-12-20T00:00:00Z,1982-11-30T00:00:00Z,1940-01-01T00:00:00Z,1955-01-01T00:00:00Z
Armando Fernández Prieto,association football,1932-03-24T00:00:00Z,2001-12-20T00:00:00Z,1951-01-01T00:00:00Z,1963-01-01T00:00:00Z
Armando Giralt,association football,1885-06-30T00:00:00Z,1948-04-21T00:00:00Z,1897-01-01T00:00:00Z,1912-01-01T00:00:00Z
Armando Merodio,association football,1935-08-23T00:00:00Z,2018-06-21T00:00:00Z,1954-01-01T00:00:00Z,1967-01-01T00:00:00Z
Armando Oscar González,association football,1968-08-18T00:00:00Z,2024-06-13T00:00:00Z,1987-01-01T00:00:00Z,1998-01-01T00:00:00Z
Armando Sanmillán,association football,1953-01-06T00:00:00Z,2023-10-28T00:00:00Z,1970-01-01T00:00:00Z,1984-01-01T00:00:00Z
Armando Suárez,association football,1910-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/043ee3a71962d9bb20a7092bf5c4c32d,1930-01-01T00:00:00Z,1937-01-01T00:00:00Z
Armando Tobar,association football,1938-06-07T00:00:00Z,2016-11-18T00:00:00Z,1954-01-01T00:00:00Z,1970-01-01T00:00:00Z
Armindo Pintos Crespo,association football,1940-02-06T00:00:00Z,2020-09-01T00:00:00Z,1959-01-01T00:00:00Z,1968-01-01T00:00:00Z
Arnaldo Balay,association football,1928-09-02T00:00:00Z,2006-09-28T00:00:00Z,1948-01-01T00:00:00Z,1964-01-01T00:00:00Z
Arne Kotte,association football,1935-03-20T00:00:00Z,2015-07-08T00:00:00Z,1951-01-01T00:00:00Z,1965-01-01T00:00:00Z
Arnold Mitchell,association football,1929-12-01T00:00:00Z,2014-10-19T00:00:00Z,1949-01-01T00:00:00Z,1967-01-01T00:00:00Z
Aroldo Fedatto,association football,1924-10-16T00:00:00Z,2013-09-09T00:00:00Z,1940-01-01T00:00:00Z,1958-01-01T00:00:00Z
Arsenio Erico,association football,1915-03-30T00:00:00Z,1977-07-23T00:00:00Z,1930-01-01T00:00:00Z,1949-01-01T00:00:00Z
Arsenio Iglesias,association football,1930-12-24T00:00:00Z,2023-05-05T00:00:00Z,1951-01-01T00:00:00Z,1966-01-01T00:00:00Z
Arthur Bellamy,association football,1942-04-05T00:00:00Z,2014-01-22T00:00:00Z,1962-01-01T00:00:00Z,1976-01-01T00:00:00Z
Arthur Friedenreich,association football,1892-07-18T00:00:00Z,1969-09-06T00:00:00Z,1909-01-01T00:00:00Z,1935-01-01T00:00:00Z
Arthur Wharton,association football,1865-10-28T00:00:00Z,1930-12-13T00:00:00Z,1885-01-01T00:00:00Z,1902-01-01T00:00:00Z
Arturo Bisetti,association football,1953-01-18T00:00:00Z,2005-09-29T00:00:00Z,1969-01-01T00:00:00Z,1987-01-01T00:00:00Z
Arturo Boniforti,association football,1912-01-06T00:00:00Z,1943-09-22T00:00:00Z,1932-01-01T00:00:00Z,1943-01-01T00:00:00Z
Arturo Farías,association football,1927-09-01T00:00:00Z,1992-10-19T00:00:00Z,1947-01-01T00:00:00Z,1958-01-01T00:00:00Z
Arturo Galarza,association football,1944-09-07T00:00:00Z,2008-06-18T00:00:00Z,1965-01-01T00:00:00Z,1981-01-01T00:00:00Z
Arturo Naón,association football,1912-12-31T00:00:00Z,1999-05-05T00:00:00Z,1927-01-01T00:00:00Z,1943-01-01T00:00:00Z
Arturo Orozco,association football,1950-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/362d338ebbf1d9ec84060757f6b2d5c4,1948-01-01T00:00:00Z,1952-01-01T00:00:00Z
Ashley Booth,association football,1937-10-22T00:00:00Z,2014-03-23T00:00:00Z,1961-01-01T00:00:00Z,1966-01-01T00:00:00Z
Asim Ferhatović,association football,1933-01-24T00:00:00Z,1987-01-25T00:00:00Z,1948-01-01T00:00:00Z,1967-01-01T00:00:00Z
Ataúlfo Sánchez,association football,1943-03-16T00:00:00Z,2015-02-03T00:00:00Z,1957-01-01T00:00:00Z,1972-01-01T00:00:00Z
Atilio García,association football,1914-08-26T00:00:00Z,1973-12-12T00:00:00Z,1930-01-01T00:00:00Z,1954-01-01T00:00:00Z
Atilio López,association football,1925-02-05T00:00:00Z,2016-07-14T00:00:00Z,1943-01-01T00:00:00Z,1962-01-01T00:00:00Z
Atilio López,association football,1926-02-05T00:00:00Z,2016-07-14T00:00:00Z,1943-01-01T00:00:00Z,1962-01-01T00:00:00Z
Atilio Mellone,association football,1914-01-01T00:00:00Z,1999-01-01T00:00:00Z,1942-01-01T00:00:00Z,1950-01-01T00:00:00Z
Attaphol Buspakom,association football,1962-10-01T00:00:00Z,2015-04-16T00:00:00Z,1985-01-01T00:00:00Z,1998-01-01T00:00:00Z
Attila Sallustro,association football,1908-12-15T00:00:00Z,1983-05-28T00:00:00Z,1925-01-01T00:00:00Z,1938-01-01T00:00:00Z
Attilio Bulgheri,association football,1913-03-09T00:00:00Z,1995-12-23T00:00:00Z,1933-01-01T00:00:00Z,1946-01-01T00:00:00Z
Attilio Ferraris,association football,1904-03-26T00:00:00Z,1947-05-08T00:00:00Z,1922-01-01T00:00:00Z,1944-01-01T00:00:00Z
Attilio Giovannini,association football,1924-07-30T00:00:00Z,2005-02-18T00:00:00Z,1942-01-01T00:00:00Z,1956-01-01T00:00:00Z
August Gottschalk,association football,1921-12-14T00:00:00Z,2014-11-27T00:00:00Z,1939-01-01T00:00:00Z,1955-01-01T00:00:00Z
Augusto Bergamino,association football,1898-07-12T00:00:00Z,1976-01-29T00:00:00Z,1915-01-01T00:00:00Z,1926-01-01T00:00:00Z
Augusto Magli,association football,1923-03-09T00:00:00Z,1998-11-01T00:00:00Z,1939-01-01T00:00:00Z,1958-01-01T00:00:00Z
Augusto Ozores,association football,1893-10-13T00:00:00Z,1969-03-06T00:00:00Z,1910-01-01T00:00:00Z,1917-01-01T00:00:00Z
Augusto Winn,association football,1801-01-01T00:00:00Z,1913-01-01T00:00:00Z,1908-01-01T00:00:00Z,1912-01-01T00:00:00Z
Aureliano Estévez,association football,1949-08-27T00:00:00Z,2012-03-14T00:00:00Z,1969-01-01T00:00:00Z,1983-01-01T00:00:00Z
Aurelio Campa,association football,1933-05-10T00:00:00Z,2020-04-18T00:00:00Z,1952-01-01T00:00:00Z,1961-01-01T00:00:00Z
Aurelio Milani,association football,1934-05-14T00:00:00Z,2014-11-25T00:00:00Z,1952-01-01T00:00:00Z,1967-01-01T00:00:00Z
Avi Cohen,association football,1956-11-14T00:00:00Z,2010-12-28T00:00:00Z,1974-01-01T00:00:00Z,1990-01-01T00:00:00Z
Avi Ran,association football,1963-08-25T00:00:00Z,1987-07-11T00:00:00Z,1981-01-01T00:00:00Z,1987-01-01T00:00:00Z
Awsam Al Sayed,association football,1987-04-05T00:00:00Z,2013-08-05T00:00:00Z,2002-01-01T00:00:00Z,2013-01-01T00:00:00Z
Ayman Ramadan,association football,1977-01-01T00:00:00Z,2013-07-16T00:00:00Z,1998-01-01T00:00:00Z,2011-01-01T00:00:00Z
Baba Yara,association football,1936-10-12T00:00:00Z,1969-05-05T00:00:00Z,1955-01-01T00:00:00Z,1963-01-01T00:00:00Z
Barry Hancock,association football,1938-12-30T00:00:00Z,2013-09-10T00:00:00Z,1954-01-01T00:00:00Z,1966-01-01T00:00:00Z
Barry Mealand,association football,1943-01-24T00:00:00Z,2013-04-04T00:00:00Z,1959-01-01T00:00:00Z,1970-01-01T00:00:00Z
Barry Stobart,association football,1938-06-06T00:00:00Z,2013-08-28T00:00:00Z,1955-01-01T00:00:00Z,1970-01-01T00:00:00Z
Bart McGhee,association football,1899-04-30T00:00:00Z,1979-01-26T00:00:00Z,1917-01-01T00:00:00Z,1931-01-01T00:00:00Z
Basilio Nieto,association football,1916-08-08T00:00:00Z,2007-11-07T00:00:00Z,1938-01-01T00:00:00Z,1950-01-01T00:00:00Z
Bauyrzhan Baimukhammedov,association football,1948-02-15T00:00:00Z,2015-04-05T00:00:00Z,1965-01-01T00:00:00Z,1981-01-01T00:00:00Z
Beb Bakhuijs,association football,1909-04-16T00:00:00Z,1982-07-07T00:00:00Z,1927-01-01T00:00:00Z,1939-01-01T00:00:00Z
Bel'ange Epako,association football,1995-04-17T00:00:00Z,2013-06-10T00:00:00Z,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z
Belisario Osuna,association football,1888-05-05T00:00:00Z,1920-01-01T00:00:00Z,1905-01-01T00:00:00Z,1919-01-01T00:00:00Z
Ben Idrissa Dermé,association football,1982-01-21T00:00:00Z,2016-09-11T00:00:00Z,2003-01-01T00:00:00Z,2016-01-01T00:00:00Z
Ben Warren,association football,1879-05-07T00:00:00Z,1917-01-15T00:00:00Z,1899-01-01T00:00:00Z,1911-01-01T00:00:00Z
Bence Rakaczki,association football,1993-05-14T00:00:00Z,2014-01-16T00:00:00Z,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z
Bengt Berndtsson,association football,1933-01-26T00:00:00Z,2015-06-04T00:00:00Z,1950-01-01T00:00:00Z,1970-01-01T00:00:00Z
Bengt Nyholm,association football,1930-01-30T00:00:00Z,2015-09-10T00:00:00Z,1948-01-01T00:00:00Z,1965-01-01T00:00:00Z
Benito Boldi,association football,1934-02-19T00:00:00Z,2021-02-03T00:00:00Z,1952-01-01T00:00:00Z,1968-01-01T00:00:00Z
Benito Pérez Jáuregui,association football,1912-02-08T00:00:00Z,1959-03-30T00:00:00Z,1931-01-01T00:00:00Z,1943-01-01T00:00:00Z
Benito Sarti,association football,1936-07-23T00:00:00Z,2020-02-04T00:00:00Z,1954-01-01T00:00:00Z,1969-01-01T00:00:00Z
Benjamín Moreno,association football,1955-04-17T00:00:00Z,2020-05-01T00:00:00Z,1980-01-01T00:00:00Z,1985-01-01T00:00:00Z
Benjamín Santos,association football,1924-02-07T00:00:00Z,1964-07-07T00:00:00Z,1944-01-01T00:00:00Z,1957-01-01T00:00:00Z
Bennett Masinga,association football,1965-01-14T00:00:00Z,2013-11-14T00:00:00Z,1987-01-01T00:00:00Z,2003-01-01T00:00:00Z
Benny McLaughlin,association football,1928-04-10T00:00:00Z,2012-12-27T00:00:00Z,1945-01-01T00:00:00Z,1965-01-01T00:00:00Z
Bent Schmidt-Hansen,association football,1946-11-27T00:00:00Z,2013-07-01T00:00:00Z,1966-01-01T00:00:00Z,1975-01-01T00:00:00Z
Berasaluce,association football,1931-01-04T00:00:00Z,2022-02-08T00:00:00Z,1951-01-01T00:00:00Z,1963-01-01T00:00:00Z
Bernabé Ferreyra,association football,1909-02-12T00:00:00Z,1972-05-22T00:00:00Z,1929-01-01T00:00:00Z,1939-01-01T00:00:00Z
Bernard Blaut,association football,1940-01-03T00:00:00Z,2007-05-19T00:00:00Z,1958-01-01T00:00:00Z,1974-01-01T00:00:00Z
Bernard Delcampe,association football,1932-09-12T00:00:00Z,2013-01-08T00:00:00Z,1948-01-01T00:00:00Z,1965-01-01T00:00:00Z
Bernard Tapie,association football,1943-01-26T00:00:00Z,2021-10-03T00:00:00Z,1967-01-01T00:00:00Z,2021-01-01T00:00:00Z
